,latitud,longitud,year,matching_accuracy
95088,24.963687896728516,67.17186737060547,2018,4.0
95090,24.963687896728516,67.17186737060547,2015,4.0
95093,24.963687896728516,67.17186737060547,2018,4.0
95095,24.963687896728516,67.17186737060547,2015,4.0
95098,24.963687896728516,67.17186737060547,2018,4.0
95100,24.963687896728516,67.17186737060547,2015,4.0
95103,24.963687896728516,67.17186737060547,2018,4.0
95105,24.963687896728516,67.17186737060547,2015,4.0
95108,24.963687896728516,67.17186737060547,2018,4.0
95110,24.963687896728516,67.17186737060547,2015,4.0
95113,24.963687896728516,67.17186737060547,2018,4.0
95115,24.963687896728516,67.17186737060547,2015,4.0
95118,24.963687896728516,67.17186737060547,2018,4.0
95120,24.963687896728516,67.17186737060547,2015,4.0
95123,24.963687896728516,67.17186737060547,2018,4.0
95125,24.963687896728516,67.17186737060547,2015,4.0
95128,24.963687896728516,67.17186737060547,2018,4.0
95130,24.963687896728516,67.17186737060547,2015,4.0
95133,24.963687896728516,67.17186737060547,2018,4.0
95135,24.963687896728516,67.17186737060547,2015,4.0
95138,24.963687896728516,67.17186737060547,2018,4.0
95140,24.963687896728516,67.17186737060547,2015,4.0
95143,24.963687896728516,67.17186737060547,2018,4.0
95145,24.963687896728516,67.17186737060547,2015,4.0
95148,24.963687896728516,67.17186737060547,2018,4.0
95150,24.963687896728516,67.17186737060547,2015,4.0
95153,24.963687896728516,67.17186737060547,2018,4.0
95155,24.963687896728516,67.17186737060547,2015,4.0
95158,24.963687896728516,67.17186737060547,2018,4.0
95160,24.963687896728516,67.17186737060547,2015,4.0
95163,24.963687896728516,67.17186737060547,2018,4.0
95165,24.963687896728516,67.17186737060547,2015,4.0
95168,24.963687896728516,67.17186737060547,2018,4.0
95170,24.963687896728516,67.17186737060547,2015,4.0
95173,24.963687896728516,67.17186737060547,2018,4.0
95175,24.963687896728516,67.17186737060547,2015,4.0
95178,24.963687896728516,67.17186737060547,2018,4.0
95180,24.963687896728516,67.17186737060547,2015,4.0
95183,24.963687896728516,67.17186737060547,2018,4.0
95185,24.963687896728516,67.17186737060547,2015,4.0
95188,24.963687896728516,67.17186737060547,2018,4.0
95190,24.963687896728516,67.17186737060547,2015,4.0
95193,24.963687896728516,67.17186737060547,2018,4.0
95195,24.963687896728516,67.17186737060547,2015,4.0
95198,24.963687896728516,67.17186737060547,2018,4.0
95200,24.963687896728516,67.17186737060547,2015,4.0
95203,24.963687896728516,67.17186737060547,2018,4.0
95205,24.963687896728516,67.17186737060547,2015,4.0
95208,24.963687896728516,67.17186737060547,2018,4.0
95210,24.963687896728516,67.17186737060547,2015,4.0
95213,24.963687896728516,67.17186737060547,2018,4.0
95215,24.963687896728516,67.17186737060547,2015,4.0
95218,24.963687896728516,67.17186737060547,2018,4.0
95220,24.963687896728516,67.17186737060547,2015,4.0
95223,24.963687896728516,67.17186737060547,2018,4.0
95225,24.963687896728516,67.17186737060547,2015,4.0
95228,24.963687896728516,67.17186737060547,2018,4.0
95230,24.963687896728516,67.17186737060547,2015,4.0
95233,24.963687896728516,67.17186737060547,2018,4.0
95235,24.963687896728516,67.17186737060547,2015,4.0
95238,24.963687896728516,67.17186737060547,2018,4.0
95240,24.963687896728516,67.17186737060547,2015,4.0
95243,24.963687896728516,67.17186737060547,2018,4.0
95245,24.963687896728516,67.17186737060547,2015,4.0
95248,24.963687896728516,67.17186737060547,2018,4.0
95250,24.963687896728516,67.17186737060547,2015,4.0
95253,24.963687896728516,67.17186737060547,2018,4.0
95255,24.963687896728516,67.17186737060547,2015,4.0
95258,24.963687896728516,67.17186737060547,2018,4.0
95260,24.963687896728516,67.17186737060547,2015,4.0
95263,24.963687896728516,67.17186737060547,2018,4.0
95265,24.963687896728516,67.17186737060547,2015,4.0
95268,24.963687896728516,67.17186737060547,2018,4.0
95270,24.963687896728516,67.17186737060547,2015,4.0
95273,24.963687896728516,67.17186737060547,2018,4.0
95275,24.963687896728516,67.17186737060547,2015,4.0
95278,24.963687896728516,67.17186737060547,2018,4.0
95280,24.963687896728516,67.17186737060547,2015,4.0
95283,24.963687896728516,67.17186737060547,2018,4.0
95285,24.963687896728516,67.17186737060547,2015,4.0
95288,24.963687896728516,67.17186737060547,2018,4.0
95290,24.963687896728516,67.17186737060547,2015,4.0
95293,24.963687896728516,67.17186737060547,2018,4.0
95295,24.963687896728516,67.17186737060547,2015,4.0
95298,24.963687896728516,67.17186737060547,2018,4.0
95300,24.963687896728516,67.17186737060547,2015,4.0
95303,24.963687896728516,67.17186737060547,2018,4.0
95305,24.963687896728516,67.17186737060547,2015,4.0
95308,24.963687896728516,67.17186737060547,2018,4.0
95310,24.963687896728516,67.17186737060547,2015,4.0
95313,24.963687896728516,67.17186737060547,2018,4.0
95315,24.963687896728516,67.17186737060547,2015,4.0
95318,24.963687896728516,67.17186737060547,2018,4.0
95320,24.963687896728516,67.17186737060547,2015,4.0
95323,24.963687896728516,67.17186737060547,2018,4.0
95325,24.963687896728516,67.17186737060547,2015,4.0
95328,24.963687896728516,67.17186737060547,2018,4.0
95330,24.963687896728516,67.17186737060547,2015,4.0
95333,24.963687896728516,67.17186737060547,2018,4.0
95430,26.260395050048828,67.69052124023438,2015,4.0
95433,26.260395050048828,67.69052124023438,2018,4.0
95470,24.963687896728516,67.17186737060547,2015,4.0
95473,24.963687896728516,67.17186737060547,2018,4.0
95480,24.963687896728516,67.17186737060547,2015,4.0
95483,24.963687896728516,67.17186737060547,2018,4.0
95485,24.963687896728516,67.17186737060547,2015,4.0
95488,24.963687896728516,67.17186737060547,2018,4.0
95490,24.963687896728516,67.17186737060547,2015,4.0
95493,24.963687896728516,67.17186737060547,2018,4.0
95495,24.963687896728516,67.17186737060547,2015,4.0
95498,24.963687896728516,67.17186737060547,2018,4.0
95500,24.963687896728516,67.17186737060547,2015,4.0
95503,24.963687896728516,67.17186737060547,2018,4.0
95505,24.963687896728516,67.17186737060547,2015,4.0
95508,24.963687896728516,67.17186737060547,2018,4.0
95510,24.963687896728516,67.17186737060547,2015,4.0
95513,24.963687896728516,67.17186737060547,2018,4.0
95515,24.963687896728516,67.17186737060547,2015,4.0
95518,24.963687896728516,67.17186737060547,2018,4.0
95520,24.963687896728516,67.17186737060547,2015,4.0
95523,24.963687896728516,67.17186737060547,2018,4.0
95525,24.963687896728516,67.17186737060547,2015,4.0
95528,24.963687896728516,67.17186737060547,2018,4.0
95530,24.963687896728516,67.17186737060547,2015,4.0
95533,24.963687896728516,67.17186737060547,2018,4.0
95535,24.963687896728516,67.17186737060547,2015,4.0
95538,24.963687896728516,67.17186737060547,2018,4.0
95540,24.963687896728516,67.17186737060547,2015,4.0
95543,24.963687896728516,67.17186737060547,2018,4.0
95545,24.963687896728516,67.17186737060547,2015,4.0
95548,24.963687896728516,67.17186737060547,2018,4.0
95550,24.963687896728516,67.17186737060547,2015,4.0
95553,24.963687896728516,67.17186737060547,2018,4.0
95555,24.963687896728516,67.17186737060547,2015,4.0
95558,24.963687896728516,67.17186737060547,2018,4.0
95560,24.963687896728516,67.17186737060547,2015,4.0
95563,24.963687896728516,67.17186737060547,2018,4.0
95565,24.963687896728516,67.17186737060547,2015,4.0
95568,24.963687896728516,67.17186737060547,2018,4.0
95570,24.963687896728516,67.17186737060547,2015,4.0
95573,24.963687896728516,67.17186737060547,2018,4.0
95575,24.963687896728516,67.17186737060547,2015,4.0
95578,24.963687896728516,67.17186737060547,2018,4.0
95580,24.963687896728516,67.17186737060547,2015,4.0
95583,24.963687896728516,67.17186737060547,2018,4.0
95585,24.963687896728516,67.17186737060547,2015,4.0
95588,24.963687896728516,67.17186737060547,2018,4.0
95590,24.963687896728516,67.17186737060547,2015,4.0
95593,24.963687896728516,67.17186737060547,2018,4.0
95595,24.963687896728516,67.17186737060547,2015,4.0
95598,24.963687896728516,67.17186737060547,2018,4.0
95600,24.963687896728516,67.17186737060547,2015,4.0
95603,24.963687896728516,67.17186737060547,2018,4.0
95605,24.963687896728516,67.17186737060547,2015,4.0
95608,24.963687896728516,67.17186737060547,2018,4.0
95610,24.963687896728516,67.17186737060547,2015,4.0
95613,24.963687896728516,67.17186737060547,2018,4.0
95615,24.963687896728516,67.17186737060547,2015,4.0
95618,24.963687896728516,67.17186737060547,2018,4.0
95620,24.963687896728516,67.17186737060547,2015,4.0
95623,24.963687896728516,67.17186737060547,2018,4.0
95625,24.963687896728516,67.17186737060547,2015,4.0
95628,24.963687896728516,67.17186737060547,2018,4.0
95630,24.963687896728516,67.17186737060547,2015,4.0
95633,24.963687896728516,67.17186737060547,2018,4.0
95635,24.963687896728516,67.17186737060547,2015,4.0
95638,24.963687896728516,67.17186737060547,2018,4.0
95640,24.963687896728516,67.17186737060547,2015,4.0
95643,24.963687896728516,67.17186737060547,2018,4.0
95645,24.963687896728516,67.17186737060547,2015,4.0
95648,24.963687896728516,67.17186737060547,2018,4.0
95650,24.963687896728516,67.17186737060547,2015,4.0
95653,24.963687896728516,67.17186737060547,2018,4.0
95655,24.963687896728516,67.17186737060547,2015,4.0
95658,24.963687896728516,67.17186737060547,2018,4.0
95660,24.963687896728516,67.17186737060547,2015,4.0
95663,24.963687896728516,67.17186737060547,2018,4.0
95665,24.963687896728516,67.17186737060547,2015,4.0
95668,24.963687896728516,67.17186737060547,2018,4.0
95670,24.963687896728516,67.17186737060547,2015,4.0
95673,24.963687896728516,67.17186737060547,2018,4.0
95675,24.963687896728516,67.17186737060547,2015,4.0
95678,24.963687896728516,67.17186737060547,2018,4.0
95680,24.963687896728516,67.17186737060547,2015,4.0
95683,24.963687896728516,67.17186737060547,2018,4.0
95710,24.963687896728516,67.17186737060547,2015,4.0
95713,24.963687896728516,67.17186737060547,2018,4.0
95725,24.963687896728516,67.17186737060547,2015,4.0
95728,24.963687896728516,67.17186737060547,2018,4.0
95760,33.74171829223633,72.80310821533203,2015,3.0
95763,33.74171829223633,72.80310821533203,2018,3.0
95855,24.963687896728516,67.17186737060547,2015,4.0
95858,24.963687896728516,67.17186737060547,2018,4.0
96045,24.963687896728516,67.17186737060547,2015,4.0
96048,24.963687896728516,67.17186737060547,2018,4.0
96095,24.963687896728516,67.17186737060547,2015,4.0
96098,24.963687896728516,67.17186737060547,2018,4.0
96160,28.244516372680664,70.81222534179688,2015,4.0
96163,28.244516372680664,70.81222534179688,2018,4.0
96235,24.963687896728516,67.17186737060547,2015,4.0
96238,24.963687896728516,67.17186737060547,2018,4.0
96280,24.963687896728516,67.17186737060547,2015,4.0
96283,24.963687896728516,67.17186737060547,2018,4.0
96390,24.963687896728516,67.17186737060547,2015,4.0
96393,24.963687896728516,67.17186737060547,2018,4.0
96395,24.963687896728516,67.17186737060547,2015,4.0
96398,24.963687896728516,67.17186737060547,2018,4.0
96415,24.963687896728516,67.17186737060547,2015,4.0
96418,24.963687896728516,67.17186737060547,2018,4.0
96475,24.894214630126953,67.10791778564453,2015,4.0
96478,24.894214630126953,67.10791778564453,2018,4.0
96545,28.834190368652344,70.53044891357422,2015,4.0
96548,28.834190368652344,70.53044891357422,2018,4.0
96575,24.859336853027344,67.00981903076172,2015,4.0
96578,24.859336853027344,67.00981903076172,2018,4.0
96590,24.963687896728516,67.17186737060547,2015,4.0
96593,24.963687896728516,67.17186737060547,2018,4.0
96600,32.577484130859375,71.541259765625,2015,4.0
96603,32.577484130859375,71.541259765625,2018,4.0
96635,26.732940673828125,67.77855682373047,2015,4.0
96638,26.732940673828125,67.77855682373047,2018,4.0
96655,32.189308166503906,74.19397735595703,2015,4.0
96658,32.189308166503906,74.19397735595703,2018,4.0
96660,32.16578674316406,74.17483520507812,2015,4.0
96663,32.16578674316406,74.17483520507812,2018,4.0
96785,26.80603790283203,68.92169189453125,2015,4.0
96788,26.80603790283203,68.92169189453125,2018,4.0
96915,24.963687896728516,67.17186737060547,2015,4.0
96918,24.963687896728516,67.17186737060547,2018,4.0
96920,24.963687896728516,67.17186737060547,2015,4.0
96923,24.963687896728516,67.17186737060547,2018,4.0
96925,24.963687896728516,67.17186737060547,2015,4.0
96928,24.963687896728516,67.17186737060547,2018,4.0
96930,24.963687896728516,67.17186737060547,2015,4.0
96933,24.963687896728516,67.17186737060547,2018,4.0
96935,24.963687896728516,67.17186737060547,2015,4.0
96938,24.963687896728516,67.17186737060547,2018,4.0
96940,24.963687896728516,67.17186737060547,2015,4.0
96943,24.963687896728516,67.17186737060547,2018,4.0
96945,24.963687896728516,67.17186737060547,2015,4.0
96948,24.963687896728516,67.17186737060547,2018,4.0
96950,24.963687896728516,67.17186737060547,2015,4.0
96953,24.963687896728516,67.17186737060547,2018,4.0
96955,24.963687896728516,67.17186737060547,2015,4.0
96958,24.963687896728516,67.17186737060547,2018,4.0
96960,24.963687896728516,67.17186737060547,2015,4.0
96963,24.963687896728516,67.17186737060547,2018,4.0
96965,24.963687896728516,67.17186737060547,2015,4.0
96968,24.963687896728516,67.17186737060547,2018,4.0
96970,24.96368789672852,67.17186737060547,2015,4.0
96973,24.96368789672852,67.17186737060547,2018,4.0
96975,24.963687896728516,67.17186737060547,2015,4.0
96978,24.963687896728516,67.17186737060547,2018,4.0
96980,24.963687896728516,67.17186737060547,2015,4.0
96983,24.963687896728516,67.17186737060547,2018,4.0
96985,24.963687896728516,67.17186737060547,2015,4.0
96988,24.963687896728516,67.17186737060547,2018,4.0
96990,24.963687896728516,67.17186737060547,2015,4.0
96993,24.963687896728516,67.17186737060547,2018,4.0
96995,24.96368789672852,67.17186737060547,2015,4.0
96998,24.96368789672852,67.17186737060547,2018,4.0
97000,24.963687896728516,67.17186737060547,2015,4.0
97003,24.963687896728516,67.17186737060547,2018,4.0
97005,24.96368789672852,67.17186737060547,2015,4.0
97008,24.96368789672852,67.17186737060547,2018,4.0
97010,24.963687896728516,67.17186737060547,2015,4.0
97013,24.963687896728516,67.17186737060547,2018,4.0
97015,24.963687896728516,67.17186737060547,2015,4.0
97018,24.963687896728516,67.17186737060547,2018,4.0
97020,24.963687896728516,67.17186737060547,2015,4.0
97023,24.963687896728516,67.17186737060547,2018,4.0
97025,24.963687896728516,67.17186737060547,2015,4.0
97028,24.963687896728516,67.17186737060547,2018,4.0
97030,24.963687896728516,67.17186737060547,2015,4.0
97033,24.963687896728516,67.17186737060547,2018,4.0
97035,24.963687896728516,67.17186737060547,2015,4.0
97038,24.963687896728516,67.17186737060547,2018,4.0
97040,24.963687896728516,67.17186737060547,2015,4.0
97043,24.963687896728516,67.17186737060547,2018,4.0
97045,24.963687896728516,67.17186737060547,2015,4.0
97048,24.963687896728516,67.17186737060547,2018,4.0
97050,24.963687896728516,67.17186737060547,2015,4.0
97053,24.963687896728516,67.17186737060547,2018,4.0
97055,24.963687896728516,67.17186737060547,2015,4.0
97058,24.963687896728516,67.17186737060547,2018,4.0
97060,24.963687896728516,67.17186737060547,2015,4.0
97063,24.963687896728516,67.17186737060547,2018,4.0
97065,24.963687896728516,67.17186737060547,2015,4.0
97068,24.963687896728516,67.17186737060547,2018,4.0
97070,24.963687896728516,67.17186737060547,2015,4.0
97073,24.963687896728516,67.17186737060547,2018,4.0
97075,24.963687896728516,67.17186737060547,2015,4.0
97078,24.963687896728516,67.17186737060547,2018,4.0
97080,24.963687896728516,67.17186737060547,2015,4.0
97083,24.963687896728516,67.17186737060547,2018,4.0
97085,24.963687896728516,67.17186737060547,2015,4.0
97088,24.963687896728516,67.17186737060547,2018,4.0
97090,24.963687896728516,67.17186737060547,2015,4.0
97093,24.963687896728516,67.17186737060547,2018,4.0
97095,24.963687896728516,67.17186737060547,2015,4.0
97098,24.963687896728516,67.17186737060547,2018,4.0
97100,24.963687896728516,67.17186737060547,2015,4.0
97103,24.963687896728516,67.17186737060547,2018,4.0
97105,24.963687896728516,67.17186737060547,2015,4.0
97108,24.963687896728516,67.17186737060547,2018,4.0
97110,24.963687896728516,67.17186737060547,2015,4.0
97113,24.963687896728516,67.17186737060547,2018,4.0
97115,24.963687896728516,67.17186737060547,2015,4.0
97118,24.963687896728516,67.17186737060547,2018,4.0
97120,24.963687896728516,67.17186737060547,2015,4.0
97123,24.963687896728516,67.17186737060547,2018,4.0
97125,24.963687896728516,67.17186737060547,2015,4.0
97128,24.963687896728516,67.17186737060547,2018,4.0
