,newid,year,franchiseid_clean,bank,pp_type,latitud,longitud,province,district_str,matching_accuracy,num_transac,PROVINCE,PROVINCE_0,bank_district,counter,dup,bank_cat,payment_method,start_date,n_beneficiaries,BVS_district,_merge,BVS_group,start_date_pp,end_date_pp,treatment_dt,pp_active
90288,20058.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90290,20059.0,2015,14691410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,7.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90293,20059.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90300,20061.0,2015,14701410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,83.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90303,20061.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90310,20063.0,2015,14711410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,2.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90313,20063.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90315,20064.0,2015,14721410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,2.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90318,20064.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90320,20065.0,2015,1474,UBL,ATM,24.96368789672852,67.17186737060547,Sind,KARACHI MALIR,4.0,13.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90323,20065.0,2018,,UBL,ATM,24.96368789672852,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90325,20066.0,2015,14741410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,200.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90328,20066.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90330,20067.0,2015,14751410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,74.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90333,20067.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90355,20072.0,2015,14791101,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,15.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90358,20072.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90360,20073.0,2015,14791410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,131.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90363,20073.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90365,20074.0,2015,1480,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,6.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90368,20074.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90370,20075.0,2015,14801410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,508.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90373,20075.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90380,20077.0,2015,14811410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,1198.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90383,20077.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90395,20080.0,2015,1484,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,3.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90398,20080.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90400,20081.0,2015,14841410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,1.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90403,20081.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90405,20082.0,2015,14851410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,7.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90408,20082.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90415,20084.0,2015,14861410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,4.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90418,20084.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90420,20085.0,2015,1487,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,20.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90423,20085.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90430,20087.0,2015,1489,UBL,ATM,25.808542251586914,68.42436218261719,Sind,MATIARI,3.0,11017.0,Sind,Sind,UBL,10262.0,0.0,6.0,BVS,2017-12-25,47676.0,1.0,matched (3),3.0,2015-07-01,2016-06-30,0.0,1.0
90433,20087.0,2018,,UBL,ATM,25.808542251586914,68.42436218261719,,MATIARI,3.0,,,Sind,UBL,10262.0,0.0,6.0,BVS,2017-12-25,47676.0,1.0,matched (3),3.0,2018-07-01,2019-06-30,1.0,0.0
90445,20090.0,2015,14931410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,12.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90448,20090.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90450,20091.0,2015,14941410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,1.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90453,20091.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90465,20094.0,2015,14961110,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,3.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90468,20094.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90470,20095.0,2015,14971110,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,131.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90473,20095.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90480,20097.0,2015,14980501,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,3.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90483,20097.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90485,20098.0,2015,14981410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,874.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90488,20098.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90500,20101.0,2015,1501,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,3.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90503,20101.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90505,20102.0,2015,1502,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,7.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90508,20102.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90510,20103.0,2015,15021410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,9.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90513,20103.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90520,20105.0,2015,15051410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,1.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90523,20105.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90530,20107.0,2015,15061410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,50.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90533,20107.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90535,20108.0,2015,15062510,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,4.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90538,20108.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90545,20110.0,2015,15081110,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,1.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90548,20110.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90555,20112.0,2015,15101410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,15.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90558,20112.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90560,20113.0,2015,1511,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,35.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90563,20113.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90565,20114.0,2015,15111110,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,5.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90568,20114.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90570,20115.0,2015,1512,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,19.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90573,20115.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90575,20116.0,2015,15121410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,7.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90578,20116.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90585,20118.0,2015,15151110,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,21.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90588,20118.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90600,20121.0,2015,15171110,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,2.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90603,20121.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90610,20123.0,2015,15181110,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,3.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90613,20123.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90620,20125.0,2015,15191110,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,3.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90623,20125.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90630,20127.0,2015,1521,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,36.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90633,20127.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90635,20128.0,2015,1522,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,1112.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90638,20128.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90640,20129.0,2015,15221110,UBL,ATM,24.96368789672852,67.17186737060547,Sind,KARACHI MALIR,4.0,24.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90643,20129.0,2018,,UBL,ATM,24.96368789672852,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90650,20131.0,2015,1524,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,57.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90653,20131.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90655,20132.0,2015,15251410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,74.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90658,20132.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90660,20133.0,2015,15271410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,1.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90663,20133.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90665,20134.0,2015,15301110,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,2.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90668,20134.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90670,20135.0,2015,1531,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,14.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90673,20135.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90675,20136.0,2015,15311410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,2.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90678,20136.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90680,20137.0,2015,1532,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,30.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90683,20137.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90690,20139.0,2015,15341410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,20.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90693,20139.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
90695,20140.0,2015,15361410,UBL,ATM,24.963687896728516,67.17186737060547,Sind,KARACHI MALIR,4.0,8.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
90698,20140.0,2018,,UBL,ATM,24.963687896728516,67.17186737060547,,KARACHI MALIR,4.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
